in s,C1 in V
3.20852E-03,4.702E-02
3.20886E-03,5.225E-03
3.20919E-03,-3.657E-02
3.20952E-03,2.612E-02
3.20986E-03,5.747E-02
3.21019E-03,3.657E-02
3.21052E-03,-3.657E-02
3.21085E-03,5.225E-03
3.21119E-03,3.657E-02
3.21152E-03,1.567E-02
3.21185E-03,2.612E-02
3.21219E-03,-5.225E-03
3.21252E-03,-5.225E-03
3.21285E-03,3.657E-02
3.21318E-03,4.702E-02
3.21352E-03,1.567E-02
3.21385E-03,4.702E-02
3.21418E-03,-1.567E-02
3.21452E-03,-2.612E-02
3.21485E-03,-3.657E-02
3.21518E-03,-5.225E-03
3.21551E-03,3.657E-02
3.21585E-03,-1.567E-02
3.21618E-03,-5.225E-03
3.21651E-03,1.567E-02
3.21684E-03,5.747E-02
3.21718E-03,-5.225E-03
3.21751E-03,1.567E-02
3.21784E-03,3.657E-02
3.21818E-03,-2.612E-02
3.21851E-03,3.657E-02
3.21884E-03,2.612E-02
3.21917E-03,5.225E-03
3.21951E-03,5.747E-02
3.21984E-03,3.657E-02
3.22017E-03,3.657E-02
3.22051E-03,3.657E-02
3.22084E-03,-5.225E-03
3.22117E-03,3.657E-02
3.22150E-03,4.702E-02
3.22184E-03,5.225E-03
3.22217E-03,5.225E-03
3.22250E-03,-5.225E-03
3.22284E-03,-2.612E-02
3.22317E-03,3.657E-02
3.22350E-03,-5.225E-03
3.22383E-03,5.225E-03
3.22417E-03,2.612E-02
3.22450E-03,2.612E-02
3.22483E-03,5.225E-03
3.22516E-03,5.225E-03
3.22550E-03,3.657E-02
3.22583E-03,-1.567E-02
3.22616E-03,-2.612E-02
3.22650E-03,5.747E-02
3.22683E-03,-1.567E-02
3.22716E-03,1.567E-02
3.22749E-03,5.747E-02
3.22783E-03,2.612E-02
3.22816E-03,-3.657E-02
3.22849E-03,3.657E-02
3.22883E-03,1.567E-02
3.22916E-03,5.225E-03
3.22949E-03,2.612E-02
3.22982E-03,5.747E-02
3.23016E-03,-1.567E-02
3.23049E-03,2.612E-02
3.23082E-03,-5.225E-03
3.23116E-03,-3.657E-02
3.23149E-03,-5.225E-03
3.23182E-03,3.657E-02
3.23215E-03,-3.657E-02
3.23249E-03,-2.612E-02
3.23282E-03,5.225E-03
3.23315E-03,4.702E-02
3.23348E-03,2.612E-02
3.23382E-03,-1.567E-02
3.23415E-03,3.657E-02
3.23448E-03,4.702E-02
3.23482E-03,5.225E-03
3.23515E-03,5.225E-03
3.23548E-03,5.225E-03
3.23581E-03,3.657E-02
3.23615E-03,-2.612E-02
3.23648E-03,-5.225E-03
3.23681E-03,3.657E-02
3.23715E-03,-1.567E-02
3.23748E-03,-3.657E-02
3.23781E-03,-6.792E-02
3.23814E-03,-1.567E-02
3.23848E-03,-1.567E-02
3.23881E-03,-4.702E-02
3.23914E-03,3.657E-02
3.23948E-03,3.657E-02
3.23981E-03,3.657E-02
3.24014E-03,3.657E-02
3.24047E-03,-5.225E-03
3.24081E-03,-1.567E-02
3.24114E-03,-1.567E-02
3.24147E-03,4.702E-02
3.24180E-03,3.657E-02
3.24214E-03,5.225E-03
3.24247E-03,-2.612E-02
3.24280E-03,1.567E-02
3.24314E-03,-5.225E-03
3.24347E-03,-2.612E-02
3.24380E-03,-2.612E-02
3.24413E-03,4.702E-02
3.24447E-03,5.225E-03
3.24480E-03,3.657E-02
3.24513E-03,4.702E-02
3.24547E-03,3.657E-02
3.24580E-03,-3.657E-02
3.24613E-03,5.747E-02
3.24646E-03,5.225E-03
3.24680E-03,1.567E-02
3.24713E-03,2.612E-02
3.24746E-03,2.612E-02
3.24780E-03,2.612E-02
3.24813E-03,5.225E-03
3.24846E-03,-2.612E-02
3.24879E-03,3.657E-02
3.24913E-03,5.225E-03
3.24946E-03,5.225E-03
3.24979E-03,2.612E-02
3.25012E-03,4.702E-02
3.25046E-03,3.657E-02
3.25079E-03,4.702E-02
3.25112E-03,5.225E-03
3.25146E-03,3.657E-02
3.25179E-03,1.567E-02
3.25212E-03,2.612E-02
3.25245E-03,3.657E-02
3.25279E-03,-2.612E-02
3.25312E-03,5.225E-03
3.25345E-03,3.657E-02
3.25379E-03,-5.225E-03
3.25412E-03,4.702E-02
3.25445E-03,2.612E-02
3.25478E-03,2.612E-02
3.25512E-03,-1.567E-02
3.25545E-03,-3.657E-02
3.25578E-03,-1.567E-02
3.25612E-03,3.657E-02
3.25645E-03,3.657E-02
3.25678E-03,5.225E-03
3.25711E-03,3.657E-02
3.25745E-03,1.567E-02
3.25778E-03,-3.657E-02
3.25811E-03,5.225E-03
3.25844E-03,5.225E-03
3.25878E-03,5.225E-03
3.25911E-03,-1.567E-02
3.25944E-03,3.657E-02
3.25978E-03,-1.567E-02
3.26011E-03,-5.225E-03
3.26044E-03,4.702E-02
3.26077E-03,-1.567E-02
3.26111E-03,-1.567E-02
3.26144E-03,4.702E-02
3.26177E-03,-5.225E-03
3.26211E-03,2.612E-02
3.26244E-03,5.225E-03
3.26277E-03,-5.225E-03
3.26310E-03,-2.612E-02
3.26344E-03,-5.225E-03
3.26377E-03,3.657E-02
3.26410E-03,1.567E-02
3.26444E-03,1.567E-02
3.26477E-03,1.567E-02
3.26510E-03,-5.225E-03
3.26543E-03,5.747E-02
3.26577E-03,-3.657E-02
3.26610E-03,-5.225E-03
3.26643E-03,3.657E-02
3.26676E-03,3.657E-02
3.26710E-03,3.657E-02
3.26743E-03,3.657E-02
3.26776E-03,3.657E-02
3.26810E-03,5.225E-03
3.26843E-03,1.567E-02
3.26876E-03,-5.225E-03
3.26909E-03,-4.702E-02
3.26943E-03,5.747E-02
3.26976E-03,5.225E-03
3.27009E-03,-1.567E-02
3.27043E-03,-5.225E-03
3.27076E-03,-1.567E-02
3.27109E-03,-1.567E-02
3.27142E-03,-5.225E-03
3.27176E-03,3.657E-02
3.27209E-03,-3.657E-02
3.27242E-03,5.225E-03
3.27276E-03,-5.225E-03
3.27309E-03,3.657E-02
3.27342E-03,-1.567E-02
3.27375E-03,-1.567E-02
3.27409E-03,2.612E-02
3.27442E-03,1.567E-02
3.27475E-03,-3.657E-02
3.27508E-03,3.657E-02
3.27542E-03,1.567E-02
3.27575E-03,-5.225E-03
3.27608E-03,3.657E-02
3.27642E-03,1.567E-02
3.27675E-03,-1.567E-02
3.27708E-03,5.225E-03
3.27741E-03,-5.225E-03
3.27775E-03,3.657E-02
3.27808E-03,5.225E-03
3.27841E-03,1.567E-02
3.27875E-03,-1.567E-02
3.27908E-03,5.225E-03
3.27941E-03,-5.225E-03
3.27974E-03,-3.657E-02
3.28008E-03,3.657E-02
3.28041E-03,-2.612E-02
3.28074E-03,-5.225E-03
3.28108E-03,-1.567E-02
3.28141E-03,5.225E-03
3.28174E-03,2.612E-02
3.28207E-03,5.225E-03
3.28241E-03,5.225E-03
3.28274E-03,3.657E-02
3.28307E-03,2.612E-02
3.28340E-03,-1.567E-02
3.28374E-03,-3.657E-02
3.28407E-03,5.225E-03
3.28440E-03,5.225E-03
3.28474E-03,-5.747E-02
3.28507E-03,5.225E-03
3.28540E-03,-2.612E-02
3.28573E-03,-5.225E-03
3.28607E-03,-3.657E-02
3.28640E-03,-5.225E-03
3.28673E-03,-2.612E-02
3.28707E-03,-1.567E-02
3.28740E-03,5.225E-03
3.28773E-03,5.225E-03
3.28806E-03,2.612E-02
3.28840E-03,3.657E-02
3.28873E-03,5.225E-03
3.28906E-03,3.657E-02
3.28940E-03,5.747E-02
3.28973E-03,-3.657E-02
3.29006E-03,1.567E-02
3.29039E-03,3.657E-02
3.29073E-03,3.657E-02
3.29106E-03,-5.225E-03
3.29139E-03,3.657E-02
3.29172E-03,5.225E-03
3.29206E-03,2.612E-02
3.29239E-03,3.657E-02
3.29272E-03,5.225E-03
3.29306E-03,5.747E-02
3.29339E-03,2.612E-02
3.29372E-03,5.225E-03
3.29405E-03,3.657E-02
3.29439E-03,3.657E-02
3.29472E-03,-1.567E-02
3.29505E-03,-2.612E-02
3.29539E-03,-5.225E-03
3.29572E-03,3.657E-02
3.29605E-03,3.657E-02
3.29638E-03,-3.657E-02
3.29672E-03,2.612E-02
3.29705E-03,-2.612E-02
3.29738E-03,-3.657E-02
3.29772E-03,2.612E-02
3.29805E-03,1.567E-02
3.29838E-03,-1.567E-02
3.29871E-03,-2.612E-02
3.29905E-03,1.567E-02
3.29938E-03,-3.657E-02
3.29971E-03,-3.657E-02
3.30004E-03,3.657E-02
3.30038E-03,3.657E-02
3.30071E-03,3.657E-02
3.30104E-03,3.657E-02
3.30138E-03,3.657E-02
3.30171E-03,-2.612E-02
3.30204E-03,3.657E-02
3.30237E-03,-3.657E-02
3.30271E-03,2.612E-02
3.30304E-03,-5.225E-03
3.30337E-03,5.225E-03
3.30371E-03,3.657E-02
3.30404E-03,3.657E-02
3.30437E-03,-1.567E-02
3.30470E-03,-3.657E-02
3.30504E-03,-5.225E-03
3.30537E-03,-5.225E-03
3.30570E-03,4.702E-02
3.30604E-03,-5.225E-03
3.30637E-03,-3.657E-02
3.30670E-03,-5.225E-03
3.30703E-03,3.657E-02
3.30737E-03,-5.225E-03
3.30770E-03,5.747E-02
3.30803E-03,-5.225E-03
3.30836E-03,-5.225E-03
3.30870E-03,5.225E-03
3.30903E-03,-2.612E-02
3.30936E-03,3.657E-02
3.30970E-03,5.225E-03
3.31003E-03,3.657E-02
3.31036E-03,5.225E-03
3.31069E-03,2.612E-02
3.31103E-03,3.657E-02
3.31136E-03,3.657E-02
3.31169E-03,5.225E-03
3.31203E-03,5.225E-03
3.31236E-03,1.567E-02
3.31269E-03,1.567E-02
3.31302E-03,-1.567E-02
3.31336E-03,3.657E-02
3.31369E-03,1.567E-02
3.31402E-03,-2.612E-02
3.31436E-03,5.225E-03
3.31469E-03,2.612E-02
3.31502E-03,-1.567E-02
3.31535E-03,2.612E-02
3.31569E-03,3.657E-02
3.31602E-03,6.792E-02
3.31635E-03,6.792E-02
3.31668E-03,3.657E-02
3.31702E-03,1.567E-02
3.31735E-03,1.567E-02
3.31768E-03,5.225E-03
3.31802E-03,3.657E-02
3.31835E-03,-1.567E-02
3.31868E-03,-5.225E-03
3.31901E-03,-2.612E-02
3.31935E-03,-2.612E-02
3.31968E-03,6.792E-02
3.32001E-03,-3.657E-02
3.32035E-03,5.747E-02
3.32068E-03,1.567E-02
3.32101E-03,2.612E-02
3.32134E-03,3.657E-02
3.32168E-03,3.657E-02
3.32201E-03,3.657E-02
3.32234E-03,-1.567E-02
3.32268E-03,3.657E-02
3.32301E-03,-5.225E-03
3.32334E-03,3.657E-02
3.32367E-03,-5.225E-03
3.32401E-03,1.567E-02
3.32434E-03,3.657E-02
3.32467E-03,3.657E-02
3.32500E-03,5.225E-03
3.32534E-03,5.225E-03
3.32567E-03,3.657E-02
3.32600E-03,-5.225E-03
3.32634E-03,5.225E-03
3.32667E-03,-5.225E-03
3.32700E-03,-2.612E-02
3.32733E-03,5.747E-02
3.32767E-03,2.612E-02
3.32800E-03,-5.225E-03
3.32833E-03,3.657E-02
3.32867E-03,-1.567E-02
3.32900E-03,5.225E-03
3.32933E-03,2.612E-02
3.32966E-03,5.225E-03
3.33000E-03,-1.567E-02
3.33033E-03,-1.567E-02
3.33066E-03,-2.612E-02
3.33100E-03,-2.612E-02
3.33133E-03,5.225E-03
3.33166E-03,1.567E-02
3.33199E-03,5.225E-03
3.33233E-03,-5.225E-03
3.33266E-03,-5.225E-03
3.33299E-03,-5.225E-03
3.33332E-03,-2.612E-02
3.33366E-03,3.657E-02
3.33399E-03,-5.225E-03
3.33432E-03,5.225E-03
3.33466E-03,2.612E-02
3.33499E-03,2.612E-02
3.33532E-03,5.225E-03
3.33565E-03,5.225E-03
3.33599E-03,4.702E-02
3.33632E-03,-5.225E-03
3.33665E-03,2.612E-02
3.33699E-03,-1.567E-02
3.33732E-03,2.612E-02
3.33765E-03,-1.567E-02
3.33798E-03,2.612E-02
3.33832E-03,-1.567E-02
3.33865E-03,-1.567E-02
3.33898E-03,5.225E-03
3.33932E-03,-3.657E-02
3.33965E-03,-2.612E-02
3.33998E-03,-2.612E-02
3.34031E-03,1.567E-02
3.34065E-03,5.225E-03
3.34098E-03,5.747E-02
3.34131E-03,-5.225E-03
3.34164E-03,1.567E-02
3.34198E-03,-3.657E-02
3.34231E-03,1.567E-02
3.34264E-03,3.657E-02
3.34298E-03,-5.225E-03
3.34331E-03,5.225E-03
3.34364E-03,-5.225E-03
3.34397E-03,1.567E-02
3.34431E-03,-5.225E-03
3.34464E-03,-3.657E-02
3.34497E-03,3.657E-02
3.34531E-03,-3.657E-02
3.34564E-03,-5.225E-03
3.34597E-03,5.225E-03
3.34630E-03,5.225E-03
3.34664E-03,1.567E-02
3.34697E-03,-1.567E-02
3.34730E-03,4.702E-02
3.34764E-03,3.657E-02
3.34797E-03,5.225E-03
3.34830E-03,-1.567E-02
3.34863E-03,1.567E-02
3.34897E-03,-3.657E-02
3.34930E-03,5.225E-03
3.34963E-03,5.225E-03
3.34996E-03,5.225E-03
3.35030E-03,-5.225E-03
3.35063E-03,3.657E-02
3.35096E-03,5.225E-03
3.35130E-03,5.225E-03
3.35163E-03,-2.612E-02
3.35196E-03,-5.225E-03
3.35229E-03,-2.612E-02
3.35263E-03,-3.657E-02
3.35296E-03,2.612E-02
3.35329E-03,-3.657E-02
3.35363E-03,2.612E-02
3.35396E-03,-2.612E-02
3.35429E-03,3.657E-02
3.35462E-03,3.657E-02
3.35496E-03,3.657E-02
3.35529E-03,-2.612E-02
3.35562E-03,-1.567E-02
3.35596E-03,2.612E-02
3.35629E-03,-2.612E-02
3.35662E-03,5.225E-03
3.35695E-03,3.657E-02
3.35729E-03,4.702E-02
3.35762E-03,-5.225E-03
3.35795E-03,-5.225E-03
3.35828E-03,-5.225E-03
3.35862E-03,-2.612E-02
3.35895E-03,5.225E-03
3.35928E-03,-3.657E-02
3.35962E-03,3.657E-02
3.35995E-03,-3.657E-02
3.36028E-03,-2.612E-02
3.36061E-03,-1.567E-02
3.36095E-03,-1.567E-02
3.36128E-03,6.792E-02
3.36161E-03,5.225E-03
3.36195E-03,-1.567E-02
3.36228E-03,-1.567E-02
3.36261E-03,1.567E-02
3.36294E-03,1.567E-02
3.36328E-03,3.657E-02
3.36361E-03,-3.657E-02
3.36394E-03,-2.612E-02
3.36428E-03,5.225E-03
3.36461E-03,-3.657E-02
3.36494E-03,3.657E-02
3.36527E-03,2.612E-02
3.36561E-03,8.882E-02
3.36594E-03,2.612E-02
3.36627E-03,3.657E-02
3.36660E-03,3.657E-02
3.36694E-03,2.612E-02
3.36727E-03,1.567E-02
3.36760E-03,3.657E-02
3.36794E-03,5.225E-03
3.36827E-03,3.657E-02
3.36860E-03,-5.225E-03
3.36893E-03,3.657E-02
3.36927E-03,5.225E-03
3.36960E-03,3.657E-02
3.36993E-03,-1.567E-02
3.37027E-03,3.657E-02
3.37060E-03,5.225E-03
3.37093E-03,-5.225E-03
3.37126E-03,-5.225E-03
3.37160E-03,5.225E-03
3.37193E-03,3.657E-02
3.37226E-03,3.657E-02
3.37260E-03,5.225E-03
3.37293E-03,3.657E-02
3.37326E-03,-5.225E-03
3.37359E-03,3.657E-02
3.37393E-03,3.657E-02
3.37426E-03,3.657E-02
3.37459E-03,3.657E-02
3.37492E-03,4.702E-02
3.37526E-03,-5.225E-03
3.37559E-03,3.657E-02
3.37592E-03,-5.225E-03
3.37626E-03,-5.225E-03
3.37659E-03,3.657E-02
3.37692E-03,2.612E-02
3.37725E-03,5.225E-03
3.37759E-03,3.657E-02
3.37792E-03,2.612E-02
3.37825E-03,5.225E-03
3.37859E-03,-3.657E-02
3.37892E-03,4.702E-02
3.37925E-03,3.657E-02
3.37958E-03,2.612E-02
3.37992E-03,2.612E-02
3.38025E-03,-3.657E-02
3.38058E-03,-2.612E-02
3.38092E-03,3.657E-02
3.38125E-03,1.567E-02
3.38158E-03,1.567E-02
3.38191E-03,2.612E-02
3.38225E-03,-5.225E-03
3.38258E-03,2.612E-02
3.38291E-03,-5.225E-03
3.38324E-03,4.702E-02
3.38358E-03,3.657E-02
3.38391E-03,1.567E-02
3.38424E-03,2.612E-02
3.38458E-03,4.702E-02
3.38491E-03,4.702E-02
3.38524E-03,3.657E-02
3.38557E-03,-3.657E-02
3.38591E-03,4.702E-02
3.38624E-03,5.225E-03
3.38657E-03,2.612E-02
3.38691E-03,3.657E-02
3.38724E-03,5.225E-03
3.38757E-03,1.567E-02
3.38790E-03,-2.612E-02
3.38824E-03,1.567E-02
3.38857E-03,5.225E-03
3.38890E-03,3.657E-02
3.38924E-03,1.567E-02
3.38957E-03,-1.567E-02
3.38990E-03,3.657E-02
3.39023E-03,1.567E-02
3.39057E-03,3.657E-02
3.39090E-03,-2.612E-02
3.39123E-03,-2.612E-02
3.39156E-03,5.225E-03
3.39190E-03,-2.612E-02
3.39223E-03,5.225E-03
3.39256E-03,-5.225E-03
3.39290E-03,2.612E-02
3.39323E-03,-2.612E-02
3.39356E-03,5.225E-03
3.39389E-03,-5.225E-03
3.39423E-03,4.702E-02
3.39456E-03,-1.567E-02
3.39489E-03,-2.612E-02
3.39523E-03,-2.612E-02
3.39556E-03,1.567E-02
3.39589E-03,5.225E-03
3.39622E-03,-2.612E-02
3.39656E-03,2.612E-02
3.39689E-03,-1.567E-02
3.39722E-03,3.657E-02
3.39756E-03,-5.225E-03
3.39789E-03,-3.657E-02
3.39822E-03,2.612E-02
3.39855E-03,4.702E-02
3.39889E-03,3.657E-02
3.39922E-03,-2.612E-02
3.39955E-03,3.657E-02
3.39988E-03,3.657E-02
3.40022E-03,-1.567E-02
3.40055E-03,2.612E-02
3.40088E-03,4.702E-02
3.40122E-03,5.225E-03
3.40155E-03,5.225E-03
3.40188E-03,-5.225E-03
3.40221E-03,-3.657E-02
3.40255E-03,5.225E-03
3.40288E-03,3.657E-02
3.40321E-03,-5.225E-03
3.40355E-03,3.657E-02
3.40388E-03,3.657E-02
3.40421E-03,5.225E-03
3.40454E-03,3.657E-02
3.40488E-03,-1.567E-02
3.40521E-03,1.567E-02
3.40554E-03,3.657E-02
3.40588E-03,-1.567E-02
3.40621E-03,-5.225E-03
3.40654E-03,3.657E-02
3.40687E-03,4.702E-02
3.40721E-03,5.225E-03
3.40754E-03,-5.225E-03
3.40787E-03,5.747E-02
3.40820E-03,1.567E-02
3.40854E-03,-4.702E-02
3.40887E-03,-1.567E-02
3.40920E-03,5.225E-03
3.40954E-03,-2.612E-02
3.40987E-03,5.225E-03
3.41020E-03,4.702E-02
3.41053E-03,2.612E-02
3.41087E-03,-5.225E-03
3.41120E-03,2.612E-02
3.41153E-03,-2.612E-02
3.41187E-03,5.747E-02
3.41220E-03,3.657E-02
3.41253E-03,3.657E-02
3.41286E-03,3.657E-02
3.41320E-03,-5.225E-03
3.41353E-03,1.567E-02
3.41386E-03,2.612E-02
3.41420E-03,-1.567E-02
3.41453E-03,5.225E-03
3.41486E-03,5.225E-03
3.41519E-03,2.612E-02
3.41553E-03,5.747E-02
3.41586E-03,-2.612E-02
3.41619E-03,2.612E-02
3.41652E-03,5.747E-02
3.41686E-03,-5.225E-03
3.41719E-03,3.657E-02
3.41752E-03,-2.612E-02
3.41786E-03,1.567E-02
3.41819E-03,5.225E-03
3.41852E-03,-2.612E-02
3.41885E-03,-2.612E-02
3.41919E-03,3.657E-02
3.41952E-03,5.225E-03
3.41985E-03,-5.225E-03
3.42019E-03,2.612E-02
3.42052E-03,3.657E-02
3.42085E-03,-5.225E-03
3.42118E-03,3.657E-02
3.42152E-03,3.657E-02
3.42185E-03,-2.612E-02
3.42218E-03,-5.225E-03
3.42252E-03,-1.567E-02
3.42285E-03,-3.657E-02
3.42318E-03,3.657E-02
3.42351E-03,3.657E-02
3.42385E-03,3.657E-02
3.42418E-03,4.702E-02
3.42451E-03,-5.225E-03
3.42484E-03,-1.567E-02
3.42518E-03,3.657E-02
3.42551E-03,3.657E-02
3.42584E-03,-2.612E-02
3.42618E-03,3.657E-02
3.42651E-03,-3.657E-02
3.42684E-03,3.657E-02
3.42717E-03,2.612E-02
3.42751E-03,-2.612E-02
3.42784E-03,5.225E-03
3.42817E-03,3.657E-02
3.42851E-03,-3.657E-02
3.42884E-03,-5.225E-03
3.42917E-03,2.612E-02
3.42950E-03,-5.225E-03
3.42984E-03,3.657E-02
3.43017E-03,2.612E-02
3.43050E-03,3.657E-02
3.43084E-03,-5.225E-03
3.43117E-03,3.657E-02
3.43150E-03,-2.612E-02
3.43183E-03,-2.612E-02
3.43217E-03,-5.225E-03
3.43250E-03,5.225E-03
3.43283E-03,3.657E-02
3.43316E-03,3.657E-02
3.43350E-03,3.657E-02
3.43383E-03,-1.567E-02
3.43416E-03,4.702E-02
3.43450E-03,3.657E-02
3.43483E-03,4.702E-02
3.43516E-03,-4.702E-02
3.43549E-03,-5.225E-03
3.43583E-03,-3.657E-02
3.43616E-03,-5.225E-03
3.43649E-03,4.702E-02
3.43683E-03,2.612E-02
3.43716E-03,4.702E-02
3.43749E-03,3.657E-02
3.43782E-03,-1.567E-02
3.43816E-03,3.657E-02
3.43849E-03,-3.657E-02
3.43882E-03,-5.225E-03
3.43916E-03,1.567E-02
3.43949E-03,2.612E-02
3.43982E-03,5.225E-03
3.44015E-03,-5.225E-03
3.44049E-03,2.612E-02
3.44082E-03,3.657E-02
3.44115E-03,5.225E-03
3.44148E-03,-5.225E-03
3.44182E-03,-5.225E-03
3.44215E-03,3.657E-02
3.44248E-03,3.657E-02
3.44282E-03,3.657E-02
3.44315E-03,5.225E-03
3.44348E-03,-2.612E-02
3.44381E-03,4.702E-02
3.44415E-03,5.225E-03
3.44448E-03,3.657E-02
3.44481E-03,1.567E-02
3.44515E-03,-5.225E-03
3.44548E-03,5.225E-03
3.44581E-03,5.225E-03
3.44614E-03,5.225E-03
3.44648E-03,-5.225E-03
3.44681E-03,3.657E-02
3.44714E-03,1.567E-02
3.44748E-03,5.747E-02
3.44781E-03,-2.612E-02
3.44814E-03,-3.657E-02
3.44847E-03,-5.225E-03
3.44881E-03,-2.612E-02
3.44914E-03,-3.657E-02
3.44947E-03,5.225E-03
3.44980E-03,-5.225E-03
3.45014E-03,2.612E-02
3.45047E-03,2.612E-02
3.45080E-03,-5.225E-03
3.45114E-03,-1.567E-02
3.45147E-03,-2.612E-02
3.45180E-03,3.657E-02
3.45213E-03,3.657E-02
3.45247E-03,-2.612E-02
3.45280E-03,-5.225E-03
3.45313E-03,-2.612E-02
3.45347E-03,-1.567E-02
3.45380E-03,5.225E-03
3.45413E-03,5.225E-03
3.45446E-03,5.225E-03
3.45480E-03,-2.612E-02
3.45513E-03,5.747E-02
3.45546E-03,-5.225E-03
3.45580E-03,3.657E-02
3.45613E-03,-1.567E-02
3.45646E-03,-3.657E-02
3.45679E-03,4.702E-02
3.45713E-03,3.657E-02
3.45746E-03,-3.657E-02
3.45779E-03,-5.225E-03
3.45812E-03,4.702E-02
3.45846E-03,5.225E-03
3.45879E-03,-1.567E-02
3.45912E-03,-2.612E-02
3.45946E-03,-3.657E-02
3.45979E-03,3.657E-02
3.46012E-03,-5.225E-03
3.46045E-03,3.657E-02
3.46079E-03,4.702E-02
3.46112E-03,2.612E-02
3.46145E-03,-5.225E-03
3.46179E-03,5.747E-02
3.46212E-03,3.657E-02
3.46245E-03,3.657E-02
3.46278E-03,5.225E-03
3.46312E-03,3.657E-02
3.46345E-03,2.612E-02
3.46378E-03,-1.567E-02
3.46412E-03,-5.225E-03
3.46445E-03,-4.702E-02
3.46478E-03,5.225E-03
3.46511E-03,-3.657E-02
3.46545E-03,-2.612E-02
3.46578E-03,3.657E-02
3.46611E-03,-1.567E-02
3.46644E-03,-3.657E-02
3.46678E-03,1.567E-02
3.46711E-03,3.657E-02
3.46744E-03,3.657E-02
3.46778E-03,1.567E-02
3.46811E-03,-2.612E-02
3.46844E-03,1.567E-02
3.46877E-03,4.702E-02
3.46911E-03,1.567E-02
3.46944E-03,5.225E-03
3.46977E-03,2.612E-02
3.47011E-03,3.657E-02
3.47044E-03,3.657E-02
3.47077E-03,3.657E-02
3.47110E-03,2.612E-02
3.47144E-03,-3.657E-02
3.47177E-03,2.612E-02
3.47210E-03,2.612E-02
3.47244E-03,5.225E-03
3.47277E-03,-5.225E-03
3.47310E-03,3.657E-02
3.47343E-03,-5.225E-03
3.47377E-03,5.225E-03
3.47410E-03,3.657E-02
3.47443E-03,3.657E-02
3.47476E-03,-5.747E-02
3.47510E-03,3.657E-02
3.47543E-03,1.567E-02
3.47576E-03,5.225E-03
3.47610E-03,5.225E-03
3.47643E-03,-1.567E-02
3.47676E-03,5.225E-03
3.47709E-03,3.657E-02
3.47743E-03,5.225E-03
3.47776E-03,-2.612E-02
3.47809E-03,1.567E-02
3.47843E-03,2.612E-02
3.47876E-03,-2.612E-02
3.47909E-03,-3.657E-02
3.47942E-03,3.657E-02
3.47976E-03,-5.225E-03
3.48009E-03,-1.567E-02
3.48042E-03,5.225E-03
3.48076E-03,-3.657E-02
3.48109E-03,-5.225E-03
3.48142E-03,3.657E-02
3.48175E-03,-2.612E-02
3.48209E-03,5.225E-03
3.48242E-03,-2.612E-02
3.48275E-03,1.567E-02
3.48308E-03,4.702E-02
3.48342E-03,3.657E-02
3.48375E-03,-2.612E-02
3.48408E-03,1.567E-02
3.48442E-03,3.657E-02
3.48475E-03,3.657E-02
3.48508E-03,5.747E-02
3.48541E-03,-2.612E-02
3.48575E-03,5.225E-03
3.48608E-03,3.657E-02
3.48641E-03,5.225E-03
3.48675E-03,3.657E-02
3.48708E-03,2.612E-02
3.48741E-03,-2.612E-02
3.48774E-03,-3.657E-02
3.48808E-03,5.225E-03
3.48841E-03,3.657E-02
3.48874E-03,5.225E-03
3.48908E-03,5.225E-03
3.48941E-03,3.657E-02
3.48974E-03,2.612E-02
3.49007E-03,1.567E-02
3.49041E-03,-1.567E-02
3.49074E-03,5.225E-03
3.49107E-03,-2.612E-02
3.49140E-03,1.567E-02
3.49174E-03,-3.657E-02
3.49207E-03,3.657E-02
3.49240E-03,2.612E-02
3.49274E-03,-3.657E-02
3.49307E-03,3.657E-02
3.49340E-03,5.225E-03
3.49373E-03,1.567E-02
3.49407E-03,3.657E-02
3.49440E-03,-1.567E-02
3.49473E-03,5.225E-03
3.49507E-03,5.225E-03
3.49540E-03,-1.567E-02
3.49573E-03,3.657E-02
3.49606E-03,5.225E-03
3.49640E-03,5.225E-03
3.49673E-03,3.657E-02
3.49706E-03,-5.225E-03
3.49740E-03,3.657E-02
3.49773E-03,3.657E-02
3.49806E-03,-1.567E-02
3.49839E-03,-3.657E-02
3.49873E-03,3.657E-02
3.49906E-03,5.225E-03
3.49939E-03,3.657E-02
3.49972E-03,3.657E-02
3.50006E-03,5.225E-03
3.50039E-03,-2.612E-02
3.50072E-03,-5.225E-03
3.50106E-03,3.657E-02
3.50139E-03,-2.612E-02
3.50172E-03,4.702E-02
3.50205E-03,3.657E-02
3.50239E-03,-5.225E-03
3.50272E-03,-1.567E-02
3.50305E-03,2.612E-02
3.50339E-03,3.657E-02
3.50372E-03,3.657E-02
3.50405E-03,-2.612E-02
3.50438E-03,1.567E-02
3.50472E-03,5.225E-03
3.50505E-03,-2.612E-02
3.50538E-03,3.657E-02
3.50572E-03,-1.567E-02
3.50605E-03,3.657E-02
3.50638E-03,5.225E-03
3.50671E-03,2.612E-02
3.50705E-03,-1.567E-02
3.50738E-03,1.567E-02
3.50771E-03,3.657E-02
3.50804E-03,3.657E-02
3.50838E-03,1.567E-02
3.50871E-03,5.225E-03
3.50904E-03,-1.567E-02
3.50938E-03,-3.657E-02
3.50971E-03,1.567E-02
3.51004E-03,-1.567E-02
3.51037E-03,3.657E-02
3.51071E-03,-1.567E-02
3.51104E-03,-3.657E-02
